Locus,gene,mol_type,Len,sci_name,kew_id,family,genus,species,infraspecies,Duplicates,Ini_sci_name,TaxID
NC_085358.1,rrn23,genomic DNA,2809,Phlomoides szechuanensis,947680-1,Lamiaceae,Phlomoides,szechuanensis,,False,Phlomoides szechuanensis,2856447
OR822605.1,rrn23,genomic DNA,2809,Phlomoides tatsienensis,947714-1,Lamiaceae,Phlomoides,tatsienensis,,False,Phlomoides tatsienensis,572132
NC_085359.1,rrn23,genomic DNA,2809,Phlomoides tatsienensis,947714-1,Lamiaceae,Phlomoides,tatsienensis,,False,Phlomoides tatsienensis,572132
OR565910.1,rrn23,genomic DNA,2810,Phlomoides tuberosa,454119-1,Lamiaceae,Phlomoides,tuberosa,,False,Phlomoides tuberosa,572133
NC_061394.1,rrn23,genomic DNA,2811,Phlomoides umbrosa,947678-1,Lamiaceae,Phlomoides,umbrosa,,False,Phlomoides umbrosa,1986521
OM386869.1,rrn23,genomic DNA,2811,Phlomoides umbrosa,947678-1,Lamiaceae,Phlomoides,umbrosa,,False,Phlomoides umbrosa,1986521
MW405448.1,rrn23,genomic DNA,2809,Phlomoides younghushandii,947720-1,Lamiaceae,Phlomoides,younghushandii,,False,Phlomoides younghusbandii,2800772
MZ648185.1,rrn23,genomic DNA,2809,Phlomoides younghushandii,947720-1,Lamiaceae,Phlomoides,younghushandii,,False,Phlomoides younghusbandii,2800772
NC_085368.1,rrn23,genomic DNA,2811,Physostegia virginiana,30043311-2,Lamiaceae,Physostegia,virginiana,,False,Physostegia virginiana,28510
OR832244.2,rrn23,genomic DNA,2811,Physostegia virginiana,30043311-2,Lamiaceae,Physostegia,virginiana,,False,Physostegia virginiana,28510
MT328397.1,rrn23,genomic DNA,2811,Platostoma palustre,995915-1,Lamiaceae,Platostoma,palustre,,False,Platostoma chinense,587666
PP383996.1,rrn23,genomic DNA,2817,Pogostemon cablin,454827-1,Lamiaceae,Pogostemon,cablin,,False,Pogostemon cablin,28511
PP383997.1,rrn23,genomic DNA,2817,Pogostemon cablin,454827-1,Lamiaceae,Pogostemon,cablin,,False,Pogostemon cablin,28511
MK770348.1,rrn23,genomic DNA,2817,Pogostemon plectranthoides,454888-1,Lamiaceae,Pogostemon,plectranthoides,,False,Pogostemon plectranthoides,1809639
NC_065983.1,rrn23,genomic DNA,2817,Pogostemon plectranthoides,454888-1,Lamiaceae,Pogostemon,plectranthoides,,False,Pogostemon plectranthoides,1809639
NC_065984.1,rrn23,genomic DNA,2817,Pogostemon septentrionalis,454902-1,Lamiaceae,Pogostemon,septentrionalis,,False,Pogostemon septentrionalis,1809642
MK770349.1,rrn23,genomic DNA,2817,Pogostemon septentrionalis,454902-1,Lamiaceae,Pogostemon,septentrionalis,,False,Pogostemon septentrionalis,1809642
KP718620.1,rrn23,genomic DNA,2817,Pogostemon stellatus,454904-1,Lamiaceae,Pogostemon,stellatus,,False,Pogostemon stellatus,1081573
NC_031434.1,rrn23,genomic DNA,2817,Pogostemon stellatus,454904-1,Lamiaceae,Pogostemon,stellatus,,False,Pogostemon stellatus,1081573
KP718618.1,rrn23,genomic DNA,2817,Pogostemon yatabeanus,911140-1,Lamiaceae,Pogostemon,yatabeanus,,False,Pogostemon yatabeanus,1667030
NC_031433.1,rrn23,genomic DNA,2817,Pogostemon yatabeanus,911140-1,Lamiaceae,Pogostemon,yatabeanus,,False,Pogostemon yatabeanus,1667030
MT473775.1,rrn23,genomic DNA,2809,Premna szemaoensis,864448-1,Lamiaceae,Premna,szemaoensis,,False,Premna szemaoensis,2185222
MT473774.1,rrn23,genomic DNA,2809,Premna vietnamensis,77177680-1,Lamiaceae,Premna,vietnamensis,,False,Premna vietnamensis,2185225
OR699050.1,rrn23,genomic DNA,2812,Prostanthera althoferi subsp. althoferi,153965-3,Lamiaceae,Prostanthera,althoferi,althoferi,False,Prostanthera althoferi subsp. althoferi,3082408
OR699053.1,rrn23,genomic DNA,2812,Prostanthera althoferi subsp. althoferi,153965-3,Lamiaceae,Prostanthera,althoferi,althoferi,False,Prostanthera althoferi subsp. althoferi,3082408
OR699047.1,rrn23,genomic DNA,2812,Prostanthera campbellii,455010-1,Lamiaceae,Prostanthera,campbellii,,False,Prostanthera campbellii,1929216
OR699048.1,rrn23,genomic DNA,2812,Prostanthera campbellii,455010-1,Lamiaceae,Prostanthera,campbellii,,False,Prostanthera campbellii,1929216
OR699044.1,rrn23,genomic DNA,2812,Prostanthera wilkieana,455083-1,Lamiaceae,Prostanthera,wilkieana,,False,Prostanthera wilkieana,1290953
NC_084412.1,rrn23,genomic DNA,2812,Prostanthera wilkieana,455083-1,Lamiaceae,Prostanthera,wilkieana,,False,Prostanthera wilkieana,1290953
NC_039654.1,rrn23,genomic DNA,2817,Prunella vulgaris,455176-1,Lamiaceae,Prunella,vulgaris,,False,Prunella vulgaris,39358
MG589640.1,rrn23,genomic DNA,2817,Prunella vulgaris,455176-1,Lamiaceae,Prunella,vulgaris,,False,Prunella vulgaris,39358
MN814866.1,rrn23,genomic DNA,2816,Pseudocaryopteris foetida,1008761-1,Lamiaceae,Pseudocaryopteris,foetida,,False,Pseudocaryopteris paniculata,199172
MT473760.1,rrn23,genomic DNA,2809,Rokohia siamensis,77352844-1,Lamiaceae,Rokohia,siamensis,,False,Garrettia siamensis,1081534
MW653322.1,rrn23,genomic DNA,2808,Rotheca myricoides,1002729-1,Lamiaceae,Rotheca,myricoides,,False,Rotheca myricoides,54240
NC_059906.1,rrn23,genomic DNA,2808,Rotheca myricoides,1002729-1,Lamiaceae,Rotheca,myricoides,,False,Rotheca myricoides,54240
MN814867.1,rrn23,genomic DNA,2808,Rotheca serrata,1002733-1,Lamiaceae,Rotheca,serrata,,False,Rotheca serrata,1158923
MT156363.1,rrn23,genomic DNA,2811,Salvia adenophora,455569-1,Lamiaceae,Salvia,adenophora,,False,Salvia adenophora,2039493
NC_067739.1,rrn23,genomic DNA,2809,Salvia aerea,455580-1,Lamiaceae,Salvia,aerea,,False,Salvia aerea,476449
MW752209.1,rrn23,genomic DNA,2809,Salvia aerea,455580-1,Lamiaceae,Salvia,aerea,,False,Salvia aerea,476449
MZ461471.1,rrn23,genomic DNA,2809,Salvia apiana,290024-2,Lamiaceae,Salvia,apiana,,False,Salvia apiana,392646
NC_084049.1,rrn23,genomic DNA,2809,Salvia apiana,290024-2,Lamiaceae,Salvia,apiana,,False,Salvia apiana,392646
MT156371.1,rrn23,genomic DNA,2811,Salvia azurea,455727-1,Lamiaceae,Salvia,azurea,,False,Salvia azurea,392652
NC_063911.1,rrn23,genomic DNA,2809,Salvia bowleyana,455798-1,Lamiaceae,Salvia,bowleyana,,False,Salvia bowleyana,424416
MW435404.1,rrn23,genomic DNA,2809,Salvia bowleyana,455798-1,Lamiaceae,Salvia,bowleyana,,False,Salvia bowleyana,424416
PV601297.1,rrn23,genomic DNA,2811,Salvia bucharica,455829-1,Lamiaceae,Salvia,bucharica,,False,Salvia bucharica,49209
MH603954.1,rrn23,genomic DNA,2811,Salvia bulleyana,455834-1,Lamiaceae,Salvia,bulleyana,,False,Salvia bulleyana,587670
NC_041092.1,rrn23,genomic DNA,2811,Salvia bulleyana,455834-1,Lamiaceae,Salvia,bulleyana,,False,Salvia bulleyana,587670
NC_057284.1,rrn23,genomic DNA,2809,Salvia campanulata,455865-1,Lamiaceae,Salvia,campanulata,,False,Salvia campanulata,587671
MT742542.1,rrn23,genomic DNA,2809,Salvia campanulata,455865-1,Lamiaceae,Salvia,campanulata,,False,Salvia campanulata,587671
MW387501.1,rrn23,genomic DNA,2811,Salvia castanea,455892-1,Lamiaceae,Salvia,castanea,,False,Salvia castanea f. tomentosa,1720539
NC_067740.1,rrn23,genomic DNA,2809,Salvia castanea,455892-1,Lamiaceae,Salvia,castanea,,False,Salvia castanea,476450
NC_040121.1,rrn23,genomic DNA,2811,Salvia chanryoenica,455924-1,Lamiaceae,Salvia,chanryoenica,,False,Salvia chanryoenica,1986522
MW381777.1,rrn23,genomic DNA,2811,Salvia chanryoenica,455924-1,Lamiaceae,Salvia,chanryoenica,,False,Salvia chanryoenica,1986522
OK094518.1,rrn23,genomic DNA,2811,Salvia chienii,455934-1,Lamiaceae,Salvia,chienii,,False,Salvia chienii,342064
PP737620.1,rrn23,genomic DNA,2811,Salvia columbariae,455999-1,Lamiaceae,Salvia,columbariae,,False,Salvia columbariae,95165
MT156364.1,rrn23,genomic DNA,2811,Salvia curviflora,456056-1,Lamiaceae,Salvia,curviflora,,False,Salvia curviflora,2026476
NC_063912.1,rrn23,genomic DNA,2809,Salvia dabieshanensis,938199-1,Lamiaceae,Salvia,dabieshanensis,,False,Salvia dabieshanensis,640636
MW435405.1,rrn23,genomic DNA,2809,Salvia dabieshanensis,938199-1,Lamiaceae,Salvia,dabieshanensis,,False,Salvia dabieshanensis,640636
MT901216.1,rrn23,genomic DNA,2811,Salvia daiguii,77203172-1,Lamiaceae,Salvia,daiguii,,False,Salvia daiguii,2763342
NC_059718.1,rrn23,genomic DNA,2811,Salvia daiguii,77203172-1,Lamiaceae,Salvia,daiguii,,False,Salvia daiguii,2763342
MT156378.1,rrn23,genomic DNA,2813,Salvia deserta,456094-1,Lamiaceae,Salvia,deserta,,False,Salvia deserta,342061
NC_084045.1,rrn23,genomic DNA,2811,Salvia deserta,456094-1,Lamiaceae,Salvia,deserta,,False,Salvia deserta,342061
MT156376.1,rrn23,genomic DNA,2811,Salvia digitaloides,456106-1,Lamiaceae,Salvia,digitaloides,,False,Salvia digitaloides,268902
NC_050895.1,rrn23,genomic DNA,2809,Salvia digitaloides,456106-1,Lamiaceae,Salvia,digitaloides,,False,Salvia digitaloides,268902
NC_084050.1,rrn23,genomic DNA,2809,Salvia dorystaechas,77161656-1,Lamiaceae,Salvia,dorystaechas,,False,Salvia dorystaechas,268878
MZ461472.1,rrn23,genomic DNA,2809,Salvia dorystaechas,77161656-1,Lamiaceae,Salvia,dorystaechas,,False,Salvia dorystaechas,268878
MZ461468.1,rrn23,genomic DNA,2811,Salvia forskaohlii,456236-1,Lamiaceae,Salvia,forskaohlii,,False,Salvia forsskaolei,2785301
NC_084047.1,rrn23,genomic DNA,2811,Salvia forskaohlii,456236-1,Lamiaceae,Salvia,forskaohlii,,False,Salvia forsskaolei,2785301
MW752203.1,rrn23,genomic DNA,2809,Salvia glabrescens,456283-1,Lamiaceae,Salvia,glabrescens,,False,Salvia glabrescens,428275
NC_067735.1,rrn23,genomic DNA,2809,Salvia glabrescens,456283-1,Lamiaceae,Salvia,glabrescens,,False,Salvia glabrescens,428275
MW752204.1,rrn23,genomic DNA,2809,Salvia glutinosa,456289-1,Lamiaceae,Salvia,glutinosa,,False,Salvia glutinosa,49211
NC_067736.1,rrn23,genomic DNA,2809,Salvia glutinosa,456289-1,Lamiaceae,Salvia,glutinosa,,False,Salvia glutinosa,49211
MZ461467.1,rrn23,genomic DNA,2817,Salvia grandifolia,456312-1,Lamiaceae,Salvia,grandifolia,,False,Salvia grandifolia,2758143
NC_084046.1,rrn23,genomic DNA,2817,Salvia grandifolia,456312-1,Lamiaceae,Salvia,grandifolia,,False,Salvia grandifolia,2758143
MN520017.1,rrn23,genomic DNA,2811,Salvia hispanica,456385-1,Lamiaceae,Salvia,hispanica,,True,Salvia hispanica,49212
NC_046838.1,rrn23,genomic DNA,2809,Salvia hispanica,456385-1,Lamiaceae,Salvia,hispanica,,True,Salvia hispanica,49212
MZ900991.1,rrn23,genomic DNA,2811,Salvia honania,456391-1,Lamiaceae,Salvia,honania,,False,Salvia honania,587672
NC_058852.1,rrn23,genomic DNA,2811,Salvia honania,456391-1,Lamiaceae,Salvia,honania,,False,Salvia honania,587672
PV972776.1,rrn23,genomic DNA,2811,Salvia insignis,77176701-1,Lamiaceae,Salvia,insignis,,False,Salvia insignis,3451452
MT156366.1,rrn23,genomic DNA,2811,Salvia iodantha,226672-2,Lamiaceae,Salvia,iodantha,,False,Salvia iodantha,1489152
NC_035233.1,rrn23,genomic DNA,2813,Salvia japonica,927262-1,Lamiaceae,Salvia,japonica,,False,Salvia japonica,395340
KY646163.1,rrn23,genomic DNA,2813,Salvia japonica,927262-1,Lamiaceae,Salvia,japonica,,False,Salvia japonica,395340
MT156372.1,rrn23,genomic DNA,2811,Salvia karwinskii,456472-1,Lamiaceae,Salvia,karwinskii,,False,Salvia karwinskii,2039517
PV601298.1,rrn23,genomic DNA,2811,Salvia korolkovii,456483-1,Lamiaceae,Salvia,korolkovii,,False,Salvia korolkovii,1933729
MT156367.1,rrn23,genomic DNA,2811,Salvia leucantha,226705-2,Lamiaceae,Salvia,leucantha,,False,Salvia leucantha,933138
MZ325864.1,rrn23,genomic DNA,2809,Salvia leucantha,226705-2,Lamiaceae,Salvia,leucantha,,False,Salvia leucantha,933138
NC_067742.1,rrn23,genomic DNA,2809,Salvia liguliloba,456569-1,Lamiaceae,Salvia,liguliloba,,False,Salvia liguliloba,516553
MW752213.1,rrn23,genomic DNA,2809,Salvia liguliloba,456569-1,Lamiaceae,Salvia,liguliloba,,False,Salvia liguliloba,516553
PV991053.1,rrn23,genomic DNA,2810,Salvia lilacinocoerulea,456571-1,Lamiaceae,Salvia,lilacinocoerulea,,False,Salvia lilacinocoerulea,2813711
MW752211.1,rrn23,genomic DNA,2809,Salvia luteistriata,77176301-1,Lamiaceae,Salvia,luteistriata,,False,Salvia luteistriata,2983402
NC_067741.1,rrn23,genomic DNA,2809,Salvia luteistriata,77176301-1,Lamiaceae,Salvia,luteistriata,,False,Salvia luteistriata,2983402
MZ461469.1,rrn23,genomic DNA,2809,Salvia lyrata,284568-2,Lamiaceae,Salvia,lyrata,,False,Salvia lyrata,268915
NC_084048.1,rrn23,genomic DNA,2809,Salvia lyrata,284568-2,Lamiaceae,Salvia,lyrata,,False,Salvia lyrata,268915
MT156373.1,rrn23,genomic DNA,2811,Salvia madrensis,456636-1,Lamiaceae,Salvia,madrensis,,False,Salvia madrensis,933141
NC_050896.1,rrn23,genomic DNA,2809,Salvia meiliensis,905167-1,Lamiaceae,Salvia,meiliensis,,False,Salvia meiliensis,587675
MN520018.1,rrn23,genomic DNA,2809,Salvia meiliensis,905167-1,Lamiaceae,Salvia,meiliensis,,False,Salvia meiliensis,587675
MN520019.1,rrn23,genomic DNA,2811,Salvia merjamie,456688-1,Lamiaceae,Salvia,merjamie,,False,Salvia merjamie,1520033
NC_050897.1,rrn23,genomic DNA,2811,Salvia merjamie,456688-1,Lamiaceae,Salvia,merjamie,,False,Salvia merjamie,1520033
MT156365.1,rrn23,genomic DNA,2811,Salvia microphylla,30146334-2,Lamiaceae,Salvia,microphylla,,True,Salvia microphylla,268916
NC_020431.1,rrn23,genomic DNA,2811,Salvia miltiorrhiza,456707-1,Lamiaceae,Salvia,miltiorrhiza,,False,Salvia miltiorrhiza,226208
JX312195.1,rrn23,genomic DNA,2811,Salvia miltiorrhiza,456707-1,Lamiaceae,Salvia,miltiorrhiza,,False,Salvia miltiorrhiza,226208
MT012420.1,rrn23,genomic DNA,2811,Salvia miltiorrhiza var. miltiorrhiza,77168734-1,Lamiaceae,Salvia,miltiorrhiza,miltiorrhiza,False,Salvia miltiorrhiza f. alba,424422
OR684571.1,rrn23,genomic DNA,2811,Salvia multicaulis,456747-1,Lamiaceae,Salvia,multicaulis,,False,Salvia multicaulis,1685714
MZ900990.1,rrn23,genomic DNA,2811,Salvia nanchuanensis,456762-1,Lamiaceae,Salvia,nanchuanensis,,False,Salvia nanchuanensis,2263209
NC_058851.1,rrn23,genomic DNA,2811,Salvia nanchuanensis,456762-1,Lamiaceae,Salvia,nanchuanensis,,False,Salvia nanchuanensis,2263209
MW435408.1,rrn23,genomic DNA,2809,Salvia nanchuanensis var. pteridifolia,884173-1,Lamiaceae,Salvia,nanchuanensis,pteridifolia,False,Salvia nanchuanensis var. pteridifolia,2263211
NC_050898.1,rrn23,genomic DNA,2809,Salvia nilotica,456789-1,Lamiaceae,Salvia,nilotica,,True,Salvia nilotica,268918
MN520020.1,rrn23,genomic DNA,2809,Salvia nilotica,456789-1,Lamiaceae,Salvia,nilotica,,True,Salvia nilotica,268918
MT156377.1,rrn23,genomic DNA,2811,Salvia nipponica,456790-1,Lamiaceae,Salvia,nipponica,,False,Salvia nipponica,428277
OR772298.1,rrn23,genomic DNA,2811,Salvia nubicola,60461058-2,Lamiaceae,Salvia,nubicola,,False,Salvia nubicola,268919
MW752205.1,rrn23,genomic DNA,2809,Salvia nubicola,60461058-2,Lamiaceae,Salvia,nubicola,,False,Salvia nubicola,268919
MG772529.1,rrn23,genomic DNA,2811,Salvia officinalis,456833-1,Lamiaceae,Salvia,officinalis,,False,Salvia officinalis,38868
ON641324.1,rrn23,genomic DNA,2811,Salvia officinalis,456833-1,Lamiaceae,Salvia,officinalis,,False,Salvia officinalis,38868
MT156374.1,rrn23,genomic DNA,2811,Salvia oxyphora,226828-2,Lamiaceae,Salvia,oxyphora,,False,Salvia oxyphora,392676
MT156368.1,rrn23,genomic DNA,2811,Salvia pansamalensis,226837-2,Lamiaceae,Salvia,pansamalensis,,False,Salvia pansamalensis,2039528
MN520022.1,rrn23,genomic DNA,2809,Salvia petrophila,77138690-1,Lamiaceae,Salvia,petrophila,,False,Salvia petrophila,2263212
NC_050899.1,rrn23,genomic DNA,2809,Salvia petrophila,77138690-1,Lamiaceae,Salvia,petrophila,,False,Salvia petrophila,2263212
MN834131.1,rrn23,genomic DNA,2811,Salvia plebeia,456965-1,Lamiaceae,Salvia,plebeia,,False,Salvia plebeia,424424
MW381779.1,rrn23,genomic DNA,2811,Salvia plebeia,456965-1,Lamiaceae,Salvia,plebeia,,False,Salvia plebeia,424424
MW435409.1,rrn23,genomic DNA,2809,Salvia plectranthoides,456966-1,Lamiaceae,Salvia,plectranthoides,,False,Salvia plectranthoides,476459
MK944407.1,rrn23,genomic DNA,2811,Salvia prattii,457008-1,Lamiaceae,Salvia,prattii,,False,Salvia prattii,1208404
NC_065866.1,rrn23,genomic DNA,2809,Salvia prionitis,457011-1,Lamiaceae,Salvia,prionitis,,False,Salvia prionitis,588964
MW752214.1,rrn23,genomic DNA,2809,Salvia prionitis,457011-1,Lamiaceae,Salvia,prionitis,,False,Salvia prionitis,588964
NC_041091.1,rrn23,genomic DNA,2811,Salvia przewalskii,457025-1,Lamiaceae,Salvia,przewalskii,,False,Salvia przewalskii,342060
MH603953.1,rrn23,genomic DNA,2811,Salvia przewalskii,457025-1,Lamiaceae,Salvia,przewalskii,,False,Salvia przewalskii,342060
MK944406.1,rrn23,genomic DNA,2817,Salvia roborowskii,457123-1,Lamiaceae,Salvia,roborowskii,,False,Salvia roborowskii,392684
MW752206.1,rrn23,genomic DNA,2809,Salvia roborowskii,457123-1,Lamiaceae,Salvia,roborowskii,,False,Salvia roborowskii,392684
PP994678.1,rrn23,genomic DNA,2811,Salvia rosmarinus,457138-1,Lamiaceae,Salvia,rosmarinus,,False,Salvia rosmarinus,39367
NC_027259.1,rrn23,genomic DNA,2811,Salvia rosmarinus,457138-1,Lamiaceae,Salvia,rosmarinus,,False,Salvia rosmarinus,39367
NC_067743.1,rrn23,genomic DNA,2809,Salvia scapiformis,457196-1,Lamiaceae,Salvia,scapiformis,,False,Salvia scapiformis,1611029
MW752215.1,rrn23,genomic DNA,2809,Salvia scapiformis,457196-1,Lamiaceae,Salvia,scapiformis,,False,Salvia scapiformis,1611029
PV340581.1,rrn23,genomic DNA,2811,Salvia sclarea,457210-1,Lamiaceae,Salvia,sclarea,,False,Salvia sclarea,38869
NC_050900.1,rrn23,genomic DNA,2811,Salvia sclarea,457210-1,Lamiaceae,Salvia,sclarea,,False,Salvia sclarea,38869
MT156370.1,rrn23,genomic DNA,2811,Salvia semiatrata,457224-1,Lamiaceae,Salvia,semiatrata,,False,Salvia semiatrata,392691
OP186468.1,rrn23,genomic DNA,2811,Salvia sikkimensis,457252-1,Lamiaceae,Salvia,sikkimensis,,False,Salvia sikkimensis,2263218
NC_071851.1,rrn23,genomic DNA,2811,Salvia sikkimensis,457252-1,Lamiaceae,Salvia,sikkimensis,,False,Salvia sikkimensis,2263218
MW752201.1,rrn23,genomic DNA,2809,Salvia sonchifolia,457272-1,Lamiaceae,Salvia,sonchifolia,,False,Salvia sonchifolia,2263220
MN520024.1,rrn23,genomic DNA,2809,Salvia splendens,60466516-2,Lamiaceae,Salvia,splendens,,False,Salvia splendens,180675
NC_050901.1,rrn23,genomic DNA,2809,Salvia splendens,60466516-2,Lamiaceae,Salvia,splendens,,False,Salvia splendens,180675
MW435410.1,rrn23,genomic DNA,2809,Salvia subbipinnata,77198283-1,Lamiaceae,Salvia,subbipinnata,,False,Salvia subbipinnata,2758142
NC_063913.1,rrn23,genomic DNA,2809,Salvia subbipinnata,77198283-1,Lamiaceae,Salvia,subbipinnata,,False,Salvia subbipinnata,2758142
PV601299.1,rrn23,genomic DNA,2810,Salvia submutica,457324-1,Lamiaceae,Salvia,submutica,,False,Salvia submutica,2811028
NC_061230.1,rrn23,genomic DNA,2812,Salvia substolonifera,457334-1,Lamiaceae,Salvia,substolonifera,,False,Salvia substolonifera,424425
MN125145.1,rrn23,genomic DNA,2812,Salvia substolonifera,457334-1,Lamiaceae,Salvia,substolonifera,,False,Salvia substolonifera,424425
PV995245.1,rrn23,genomic DNA,2810,Salvia tianschanica,457393-1,Lamiaceae,Salvia,tianschanica,,False,Salvia tianschanica,2813712
NC_050053.1,rrn23,genomic DNA,2809,Salvia tiliifolia,457397-1,Lamiaceae,Salvia,tiliifolia,,False,Salvia tiliifolia,268933
MT381946.1,rrn23,genomic DNA,2809,Salvia tiliifolia,457397-1,Lamiaceae,Salvia,tiliifolia,,False,Salvia tiliifolia,268933
NC_067738.1,rrn23,genomic DNA,2809,Salvia tricuspis,457433-1,Lamiaceae,Salvia,tricuspis,,True,Salvia tricuspis,424426
MW752207.1,rrn23,genomic DNA,2809,Salvia tricuspis,457433-1,Lamiaceae,Salvia,tricuspis,,True,Salvia tricuspis,424426
MN125144.1,rrn23,genomic DNA,2811,Salvia trijuga,457436-1,Lamiaceae,Salvia,trijuga,,False,Salvia trijuga,342065
NC_061229.1,rrn23,genomic DNA,2811,Salvia trijuga,457436-1,Lamiaceae,Salvia,trijuga,,False,Salvia trijuga,342065
MT156369.1,rrn23,genomic DNA,2811,Salvia tubifera,457445-1,Lamiaceae,Salvia,tubifera,,False,Salvia tubifera,933150
MT156375.1,rrn23,genomic DNA,2811,Salvia umbratica,457460-1,Lamiaceae,Salvia,umbratica,,True,Salvia umbratica,587677
MW752208.1,rrn23,genomic DNA,2809,Salvia umbratica,457460-1,Lamiaceae,Salvia,umbratica,,True,Salvia umbratica,587677
MT537168.1,rrn23,genomic DNA,2811,Salvia yangii,77161669-1,Lamiaceae,Salvia,yangii,,False,Salvia yangii,268885
MT012421.1,rrn23,genomic DNA,2811,Salvia yangii,77161669-1,Lamiaceae,Salvia,yangii,,False,Salvia yangii,268885
MK944405.1,rrn23,genomic DNA,2810,Salvia yunnanensis,457544-1,Lamiaceae,Salvia,yunnanensis,,False,Salvia yunnanensis,342062
MN341012.1,rrn23,genomic DNA,2810,Salvia yunnanensis,457544-1,Lamiaceae,Salvia,yunnanensis,,False,Salvia yunnanensis,342062
ON641369.1,rrn23,genomic DNA,2811,Satureja montana,457736-1,Lamiaceae,Satureja,montana,,False,Satureja montana,49988
ON641342.1,rrn23,genomic DNA,2811,Satureja montana,457736-1,Lamiaceae,Satureja,montana,,False,Satureja montana,49988
MT473777.1,rrn23,genomic DNA,2817,Schnabelia oligophylla,864600-1,Lamiaceae,Schnabelia,oligophylla,,False,Schnabelia oligophylla,167919
MN814868.1,rrn23,genomic DNA,2816,Schnabelia oligophylla,864600-1,Lamiaceae,Schnabelia,oligophylla,,False,Schnabelia oligophylla,167919
NC_065394.1,rrn23,genomic DNA,2817,Schnabelia terniflora,1008766-1,Lamiaceae,Schnabelia,terniflora,,False,Schnabelia terniflora,199173
OK326867.1,rrn23,genomic DNA,2817,Schnabelia terniflora,1008766-1,Lamiaceae,Schnabelia,terniflora,,False,Schnabelia terniflora,199173
NC_067499.1,rrn23,genomic DNA,2810,Schnabelia tetradonta,864601-1,Lamiaceae,Schnabelia,tetradonta,,False,Schnabelia tetrodonta,2290804
MT576657.1,rrn23,genomic DNA,2810,Schnabelia tetradonta,864601-1,Lamiaceae,Schnabelia,tetradonta,,False,Schnabelia tetrodonta,2290804
PQ058261.1,rrn23,genomic DNA,2813,Scutellaria  churchilliana,231035-2,Lamiaceae,Scutellaria,churchilliana,,False,Scutellaria x churchilliana,3234216
PQ058237.1,rrn23,genomic DNA,2812,Scutellaria adenostegia,458099-1,Lamiaceae,Scutellaria,adenostegia,,False,Scutellaria adenostegia,2802329
PQ058240.1,rrn23,genomic DNA,2812,Scutellaria adsurgens,458101-1,Lamiaceae,Scutellaria,adsurgens,,False,Scutellaria adsurgens,2858891
PQ058275.1,rrn23,genomic DNA,2813,Scutellaria agrestis,458104-1,Lamiaceae,Scutellaria,agrestis,,False,Scutellaria agrestis,2858904
PQ059219.1,rrn23,genomic DNA,2812,Scutellaria albida subsp. condensata,884203-1,Lamiaceae,Scutellaria,albida,condensata,False,Scutellaria albida subsp. condensata,2200783
MW420937.1,rrn23,genomic DNA,2812,Scutellaria albida subsp. condensata,884203-1,Lamiaceae,Scutellaria,albida,condensata,False,Scutellaria albida subsp. condensata,2200783
PQ059241.1,rrn23,genomic DNA,2812,Scutellaria albida subsp. velenovskyi,952694-1,Lamiaceae,Scutellaria,albida,velenovskyi,False,Scutellaria albida subsp. velenovskyi,1907920
PQ059196.1,rrn23,genomic DNA,2812,Scutellaria alpina,458112-1,Lamiaceae,Scutellaria,alpina,,False,Scutellaria alpina,53167
PQ075892.1,rrn23,genomic DNA,2812,Scutellaria altaica,458114-1,Lamiaceae,Scutellaria,altaica,,False,Scutellaria altaica,2735354
MN128387.1,rrn23,genomic DNA,2812,Scutellaria altaica,458114-1,Lamiaceae,Scutellaria,altaica,,False,Scutellaria altaica,2735354
MW420957.1,rrn23,genomic DNA,2813,Scutellaria altamaha,231005-2,Lamiaceae,Scutellaria,altamaha,,False,Scutellaria altamaha,2798872
PQ075893.1,rrn23,genomic DNA,2812,Scutellaria altissima,458118-1,Lamiaceae,Scutellaria,altissima,,False,Scutellaria altissima,53168
PQ059199.1,rrn23,genomic DNA,2812,Scutellaria altissima,458118-1,Lamiaceae,Scutellaria,altissima,,False,Scutellaria altissima,53168
PQ075894.1,rrn23,genomic DNA,2813,Scutellaria amabilis,458119-1,Lamiaceae,Scutellaria,amabilis,,False,Scutellaria amabilis,1267536
PQ075888.1,rrn23,genomic DNA,2812,Scutellaria amoena,458123-1,Lamiaceae,Scutellaria,amoena,,False,Scutellaria amoena,1052904
PQ075884.1,rrn23,genomic DNA,2812,Scutellaria amoena,458123-1,Lamiaceae,Scutellaria,amoena,,False,Scutellaria amoena,1052904
MW420978.1,rrn23,genomic DNA,2813,Scutellaria angustifolia,317408-2,Lamiaceae,Scutellaria,angustifolia,,True,Scutellaria angustifolia,2065930
PQ075897.1,rrn23,genomic DNA,2813,Scutellaria angustifolia,317408-2,Lamiaceae,Scutellaria,angustifolia,,True,Scutellaria angustifolia,2065930
PQ075899.1,rrn23,genomic DNA,2813,Scutellaria antirrhinoides,458137-1,Lamiaceae,Scutellaria,antirrhinoides,,False,Scutellaria antirrhinoides,2858909
PQ059208.1,rrn23,genomic DNA,2812,Scutellaria arabica,458139-1,Lamiaceae,Scutellaria,arabica,,False,Scutellaria arabica,2858910
PQ059242.1,rrn23,genomic DNA,2812,Scutellaria arabica,458139-1,Lamiaceae,Scutellaria,arabica,,False,Scutellaria arabica,2858910
