Locus,gene,mol_type,Len,sci_name,kew_id,family,genus,species,infraspecies,Duplicates,Ini_sci_name,TaxID
XR_003817538.1,18S ribosomal RNA,rRNA,1809,Arachis hypogaea,318562-2,Fabaceae,Arachis,hypogaea,,False,Arachis hypogaea,3818
XR_003816679.1,18S ribosomal RNA,rRNA,1808,Arachis hypogaea,318562-2,Fabaceae,Arachis,hypogaea,,False,Arachis hypogaea,3818
XR_009071311.1,18S ribosomal RNA,rRNA,1809,Arachis stenosperma,318542-2,Fabaceae,Arachis,stenosperma,,False,Arachis stenosperma,217475
XR_009076332.1,18S ribosomal RNA,rRNA,1809,Arachis stenosperma,318542-2,Fabaceae,Arachis,stenosperma,,False,Arachis stenosperma,217475
PQ439250.1,18S ribosomal RNA,genomic DNA,1808,Astragalus aboriginorum var. aboriginorum,3310584-4,Fabaceae,Astragalus,aboriginorum,aboriginorum,False,Astragalus australis var. glabriusculus,90374
PQ439235.1,18S ribosomal RNA,genomic DNA,1808,Astragalus acutirostris,475947-1,Fabaceae,Astragalus,acutirostris,,False,Astragalus acutirostris,457880
PQ439236.1,18S ribosomal RNA,genomic DNA,1808,Astragalus adanus,24392-2,Fabaceae,Astragalus,adanus,,False,Astragalus adanus,3083906
PQ439237.1,18S ribosomal RNA,genomic DNA,1808,Astragalus agnicidus,24400-2,Fabaceae,Astragalus,agnicidus,,False,Astragalus agnicidus,1277752
PQ439238.1,18S ribosomal RNA,genomic DNA,1808,Astragalus agrestis,24402-2,Fabaceae,Astragalus,agrestis,,True,Astragalus agrestis,20402
AF359598.1,18S ribosomal RNA,genomic DNA,1784,Astragalus aksuensis,476006-1,Fabaceae,Astragalus,aksuensis,,False,Astragalus aksuensis,158320
PQ439239.1,18S ribosomal RNA,genomic DNA,1808,Astragalus albulus,476036-1,Fabaceae,Astragalus,albulus,,False,Astragalus albulus,3083913
PQ439240.1,18S ribosomal RNA,genomic DNA,1808,Astragalus alvordensis,24432-2,Fabaceae,Astragalus,alvordensis,,False,Astragalus alvordensis,90155
PQ439241.1,18S ribosomal RNA,genomic DNA,1808,Astragalus americanus,24436-2,Fabaceae,Astragalus,americanus,,False,Astragalus americanus,47052
PQ439242.1,18S ribosomal RNA,genomic DNA,1808,Astragalus amphioxys var. amphioxys,77214171-1,Fabaceae,Astragalus,amphioxys,amphioxys,False,Astragalus amphioxys var. amphioxys,3373155
PQ439243.1,18S ribosomal RNA,genomic DNA,1808,Astragalus ampullarioides,999735-1,Fabaceae,Astragalus,ampullarioides,,False,Astragalus ampullarioides,2873416
PQ439244.1,18S ribosomal RNA,genomic DNA,1808,Astragalus ampullarius,476113-1,Fabaceae,Astragalus,ampullarius,,False,Astragalus ampullarius,2873417
PQ439245.1,18S ribosomal RNA,genomic DNA,1808,Astragalus anemophilus,476140-1,Fabaceae,Astragalus,anemophilus,,False,Astragalus anemophilus,3373156
PQ439246.1,18S ribosomal RNA,genomic DNA,1808,Astragalus aretioides,24470-2,Fabaceae,Astragalus,aretioides,,False,Astragalus aretioides,20404
PQ439247.1,18S ribosomal RNA,genomic DNA,1808,Astragalus arnottianus,476258-1,Fabaceae,Astragalus,arnottianus,,False,Astragalus arnottianus,90157
PQ439248.1,18S ribosomal RNA,genomic DNA,1808,Astragalus arrectus,476261-1,Fabaceae,Astragalus,arrectus,,False,Astragalus arrectus,2873418
PQ439249.1,18S ribosomal RNA,genomic DNA,1808,Astragalus asclepiadoides,24496-2,Fabaceae,Astragalus,asclepiadoides,,False,Astragalus asclepiadoides,90159
PQ439251.1,18S ribosomal RNA,genomic DNA,1808,Astragalus beathii,24522-2,Fabaceae,Astragalus,beathii,,False,Astragalus beathii,3373157
PQ439252.1,18S ribosomal RNA,genomic DNA,1808,Astragalus beckwithii var. weiserensis,24527-2,Fabaceae,Astragalus,beckwithii,weiserensis,False,Astragalus beckwithii var. weiserensis,3373158
PQ439253.1,18S ribosomal RNA,genomic DNA,1808,Astragalus bicristatus,476440-1,Fabaceae,Astragalus,bicristatus,,False,Astragalus bicristatus,2873419
PQ439254.1,18S ribosomal RNA,genomic DNA,1808,Astragalus bisulcatus var. bisulcatus,77214197-1,Fabaceae,Astragalus,bisulcatus,bisulcatus,False,Astragalus bisulcatus var. bisulcatus,3373159
PQ439255.1,18S ribosomal RNA,genomic DNA,1808,Astragalus bodinii,476471-1,Fabaceae,Astragalus,bodinii,,False,Astragalus bodinii,47089
PQ439256.1,18S ribosomal RNA,genomic DNA,1808,Astragalus bolanderi,476479-1,Fabaceae,Astragalus,bolanderi,,False,Astragalus bolanderi,2873420
PQ439257.1,18S ribosomal RNA,genomic DNA,1808,Astragalus calycosus var. calycosus,77223833-1,Fabaceae,Astragalus,calycosus,calycosus,False,Astragalus calycosus var. calycosus,2873497
PQ439258.1,18S ribosomal RNA,genomic DNA,1808,Astragalus camptopus,24593-2,Fabaceae,Astragalus,camptopus,,False,Astragalus camptopus,3083995
KT459177.1,18S ribosomal RNA,genomic DNA,1807,Astragalus canadensis,24595-2,Fabaceae,Astragalus,canadensis,,False,Astragalus canadensis,20408
PQ439259.1,18S ribosomal RNA,genomic DNA,1808,Astragalus ceramicus var. ceramicus,77223163-1,Fabaceae,Astragalus,ceramicus,ceramicus,False,Astragalus ceramicus var. ceramicus,3373160
PQ439260.1,18S ribosomal RNA,genomic DNA,1808,Astragalus clevelandii,476846-1,Fabaceae,Astragalus,clevelandii,,False,Astragalus clevelandii,2873421
PQ439261.1,18S ribosomal RNA,genomic DNA,1808,Astragalus conjunctus var. conjunctus,77223416-1,Fabaceae,Astragalus,conjunctus,conjunctus,False,Astragalus conjunctus var. conjunctus,3373161
PQ439262.1,18S ribosomal RNA,genomic DNA,1808,Astragalus cottamii,24698-2,Fabaceae,Astragalus,cottamii,,False,Astragalus cottamii,3373162
KT459178.1,18S ribosomal RNA,genomic DNA,1807,Astragalus crassicarpus,24705-2,Fabaceae,Astragalus,crassicarpus,,True,Astragalus crassicarpus,1552224
PQ439263.1,18S ribosomal RNA,genomic DNA,1808,Astragalus crotalariae,476970-1,Fabaceae,Astragalus,crotalariae,,False,Astragalus crotalariae,746889
PQ439264.1,18S ribosomal RNA,genomic DNA,1808,Astragalus curvicarpus var. curvicarpus,77223476-1,Fabaceae,Astragalus,curvicarpus,curvicarpus,False,Astragalus curvicarpus var. curvicarpus,3144680
PQ439265.1,18S ribosomal RNA,genomic DNA,1808,Astragalus cutleri,999736-1,Fabaceae,Astragalus,cutleri,,False,Astragalus cutleri,3373163
PQ439266.1,18S ribosomal RNA,genomic DNA,1808,Astragalus debequaeus,272892-2,Fabaceae,Astragalus,debequaeus,,False,Astragalus eastwoodiae var. debequaeus,3084109
PQ439267.1,18S ribosomal RNA,genomic DNA,1808,Astragalus douglasii var. douglasii,77223020-1,Fabaceae,Astragalus,douglasii,douglasii,False,Astragalus douglasii var. douglasii,3373164
AF359600.1,18S ribosomal RNA,genomic DNA,1785,Astragalus dshimensis,477221-1,Fabaceae,Astragalus,dshimensis,,False,Astragalus dschimensis,2749467
PQ439268.1,18S ribosomal RNA,genomic DNA,1808,Astragalus eastwoodiae,24804-2,Fabaceae,Astragalus,eastwoodiae,,False,Astragalus eastwoodiae,3084108
PQ439269.1,18S ribosomal RNA,genomic DNA,1808,Astragalus episcopus,477311-1,Fabaceae,Astragalus,episcopus,,False,Astragalus episcopus,3084115
PQ439270.1,18S ribosomal RNA,genomic DNA,1808,Astragalus eremiticus var. spencianus,24826-2,Fabaceae,Astragalus,eremiticus,spencianus,False,Astragalus eremiticus var. spencianus,3373165
PQ439271.1,18S ribosomal RNA,genomic DNA,1808,Astragalus flavus var. flavus,77223249-1,Fabaceae,Astragalus,flavus,flavus,False,Astragalus flavus var. flavus,3373166
PQ439272.1,18S ribosomal RNA,genomic DNA,1808,Astragalus flexuosus var. flexuosus,77223388-1,Fabaceae,Astragalus,flexuosus,flexuosus,False,Astragalus flexuosus var. flexuosus,2878230
PQ439273.1,18S ribosomal RNA,genomic DNA,1808,Astragalus gilensis,477589-1,Fabaceae,Astragalus,gilensis,,False,Astragalus gilensis,3084138
PQ439274.1,18S ribosomal RNA,genomic DNA,1808,Astragalus gilviflorus,1013493-2,Fabaceae,Astragalus,gilviflorus,,False,Astragalus gilviflorus,90181
PQ439317.1,18S ribosomal RNA,genomic DNA,1808,Astragalus grayi,477682-1,Fabaceae,Astragalus,grayi,,False,Astragalus grayi,3084145
PQ439275.1,18S ribosomal RNA,genomic DNA,1808,Astragalus guatemalensis var. brevidentatus,24934-2,Fabaceae,Astragalus,guatemalensis,brevidentatus,False,Astragalus guatemalensis var. brevidentatus,3373167
PQ439276.1,18S ribosomal RNA,genomic DNA,1808,Astragalus gypsodes,24937-2,Fabaceae,Astragalus,gypsodes,,False,Astragalus gypsodes,2873422
AF359599.1,18S ribosomal RNA,genomic DNA,1785,Astragalus hoantchy,477826-1,Fabaceae,Astragalus,hoantchy,,False,Astragalus hoantchy,119826
PQ439277.1,18S ribosomal RNA,genomic DNA,1808,Astragalus humistratus var. humistratus,77223254-1,Fabaceae,Astragalus,humistratus,humistratus,False,Astragalus humistratus var. humistratus,3373168
PQ439278.1,18S ribosomal RNA,genomic DNA,1808,Astragalus iodanthus var. iodanthus,3311106-4,Fabaceae,Astragalus,iodanthus,iodanthus,False,Astragalus iodanthus var. iodanthus,3463355
PQ439279.1,18S ribosomal RNA,genomic DNA,1808,Astragalus iselyi,25027-2,Fabaceae,Astragalus,iselyi,,False,Astragalus iselyi,3084168
PQ439280.1,18S ribosomal RNA,genomic DNA,1808,Astragalus jejunus,478017-1,Fabaceae,Astragalus,jejunus,,False,Astragalus jejunus,3084171
PQ439281.1,18S ribosomal RNA,genomic DNA,1808,Astragalus knightii,25062-2,Fabaceae,Astragalus,knightii,,False,Astragalus knightii,3084180
AF359603.1,18S ribosomal RNA,genomic DNA,1786,Astragalus laxmannii subsp. laxmannii,77223683-1,Fabaceae,Astragalus,laxmannii,laxmannii,False,Astragalus austrosibiricus,158321
PQ439282.1,18S ribosomal RNA,genomic DNA,1808,Astragalus laxmannii subsp. robustior,1011970-1,Fabaceae,Astragalus,laxmannii,robustior,False,Astragalus laxmannii var. robustior,278718
AF359601.1,18S ribosomal RNA,genomic DNA,1791,Astragalus lehmannianus,478275-1,Fabaceae,Astragalus,lehmannianus,,False,Astragalus lehmannianus,119827
PQ439283.1,18S ribosomal RNA,genomic DNA,1808,Astragalus lemmonii,478284-1,Fabaceae,Astragalus,lemmonii,,False,Astragalus lemmonii,3084190
PQ439284.1,18S ribosomal RNA,genomic DNA,1808,Astragalus lentiginosus var. diphysus,25106-2,Fabaceae,Astragalus,lentiginosus,diphysus,False,Astragalus lentiginosus var. diphysus,486710
PQ439285.1,18S ribosomal RNA,genomic DNA,1808,Astragalus lentiginosus var. mokiacensis,25119-2,Fabaceae,Astragalus,lentiginosus,mokiacensis,False,Astragalus lentiginosus var. mokiacensis,2873423
AF359597.1,18S ribosomal RNA,genomic DNA,1784,Astragalus lepsensis,478297-1,Fabaceae,Astragalus,lepsensis,,False,Astragalus lepsensis,158322
PQ439286.1,18S ribosomal RNA,genomic DNA,1808,Astragalus linifolius,25166-2,Fabaceae,Astragalus,linifolius,,False,Astragalus linifolius,90186
PQ439287.1,18S ribosomal RNA,genomic DNA,1808,Astragalus malacus,478525-1,Fabaceae,Astragalus,malacus,,False,Astragalus malacus,457884
PQ439288.1,18S ribosomal RNA,genomic DNA,1808,Astragalus michauxii,25224-2,Fabaceae,Astragalus,michauxii,,False,Astragalus michauxii,3114740
PQ439289.1,18S ribosomal RNA,genomic DNA,1808,Astragalus miser var. decumbens,1217265-2,Fabaceae,Astragalus,miser,decumbens,False,Astragalus miser var. decumbens,3373169
PQ439290.1,18S ribosomal RNA,genomic DNA,1808,Astragalus moencoppensis,25262-2,Fabaceae,Astragalus,moencoppensis,,False,Astragalus moencoppensis,3084236
PQ439291.1,18S ribosomal RNA,genomic DNA,1808,Astragalus mollissimus var. mollissimus,77223024-1,Fabaceae,Astragalus,mollissimus,mollissimus,False,Astragalus mollissimus var. mollissimus,2506115
AF359604.1,18S ribosomal RNA,genomic DNA,1786,Astragalus mongholicus,478720-1,Fabaceae,Astragalus,mongholicus,,False,Astragalus propinquus,158324
AF359595.1,18S ribosomal RNA,genomic DNA,1784,Astragalus mongholicus,478720-1,Fabaceae,Astragalus,mongholicus,,False,Astragalus mongholicus,119829
PQ439292.1,18S ribosomal RNA,genomic DNA,1808,Astragalus neglectus,478822-1,Fabaceae,Astragalus,neglectus,,True,Astragalus neglectus,90195
PQ439293.1,18S ribosomal RNA,genomic DNA,1808,Astragalus nelsonianus,25305-2,Fabaceae,Astragalus,nelsonianus,,False,Astragalus nelsonianus,3084254
PQ439294.1,18S ribosomal RNA,genomic DNA,1808,Astragalus nothoxys,478890-1,Fabaceae,Astragalus,nothoxys,,False,Astragalus nothoxys,90197
PQ439295.1,18S ribosomal RNA,genomic DNA,1808,Astragalus nuttallianus var. imperfectus,25336-2,Fabaceae,Astragalus,nuttallianus,imperfectus,False,Astragalus nuttallianus var. imperfectus,2873424
PQ439296.1,18S ribosomal RNA,genomic DNA,1808,Astragalus nuttallii var. nuttallii,77223869-1,Fabaceae,Astragalus,nuttallii,nuttallii,False,Astragalus nuttallii var. nuttallii,3373170
PQ439297.1,18S ribosomal RNA,genomic DNA,1808,Astragalus obscurus,478932-1,Fabaceae,Astragalus,obscurus,,False,Astragalus obscurus,90199
PQ439298.1,18S ribosomal RNA,genomic DNA,1808,Astragalus oocalycis,25357-2,Fabaceae,Astragalus,oocalycis,,False,Astragalus oocalycis,20420
PQ439299.1,18S ribosomal RNA,genomic DNA,1808,Astragalus orcuttianus,478996-1,Fabaceae,Astragalus,orcuttianus,,False,Astragalus orcuttianus,3084271
PQ439300.1,18S ribosomal RNA,genomic DNA,1808,Astragalus osterhoutii,25378-2,Fabaceae,Astragalus,osterhoutii,,False,Astragalus osterhoutii,3084272
PQ439301.1,18S ribosomal RNA,genomic DNA,1808,Astragalus palenae var. palenae,77223071-1,Fabaceae,Astragalus,palenae,palenae,False,Astragalus palenae var. palenae,90377
PQ439302.1,18S ribosomal RNA,genomic DNA,1808,Astragalus pattersonii,479125-1,Fabaceae,Astragalus,pattersonii,,False,Astragalus pattersonii,2873425
PQ439303.1,18S ribosomal RNA,genomic DNA,1808,Astragalus peckii,25418-2,Fabaceae,Astragalus,peckii,,False,Astragalus peckii,1277758
PQ439304.1,18S ribosomal RNA,genomic DNA,1808,Astragalus pectinatus,479147-1,Fabaceae,Astragalus,pectinatus,,True,Astragalus pectinatus,668558
PQ439305.1,18S ribosomal RNA,genomic DNA,1808,Astragalus pehuenches,479150-1,Fabaceae,Astragalus,pehuenches,,False,Astragalus pehuenches,90206
AF359596.1,18S ribosomal RNA,genomic DNA,1786,Astragalus penduliflorus,479157-1,Fabaceae,Astragalus,penduliflorus,,False,Astragalus penduliflorus,158323
PQ439306.1,18S ribosomal RNA,genomic DNA,1808,Astragalus platytropis,479240-1,Fabaceae,Astragalus,platytropis,,False,Astragalus platytropis,457886
PQ439307.1,18S ribosomal RNA,genomic DNA,1808,Astragalus porrectus,479289-1,Fabaceae,Astragalus,porrectus,,False,Astragalus porrectus,3084300
PQ439308.1,18S ribosomal RNA,genomic DNA,1808,Astragalus praelongus var. praelongus,77222916-1,Fabaceae,Astragalus,praelongus,praelongus,False,Astragalus praelongus var. praelongus,3373171
PQ439309.1,18S ribosomal RNA,genomic DNA,1808,Astragalus preussii var. preussii,77223713-1,Fabaceae,Astragalus,preussii,preussii,False,Astragalus preussii var. preussii,3373172
PQ439310.1,18S ribosomal RNA,genomic DNA,1808,Astragalus purshii var. purshii,77223432-1,Fabaceae,Astragalus,purshii,purshii,False,Astragalus purshii var. purshii,3158766
PQ439311.1,18S ribosomal RNA,genomic DNA,1808,Astragalus racemosus var. racemosus,77222893-1,Fabaceae,Astragalus,racemosus,racemosus,False,Astragalus racemosus var. racemosus,3373173
PQ439312.1,18S ribosomal RNA,genomic DNA,1808,Astragalus rafaelensis,25522-2,Fabaceae,Astragalus,rafaelensis,,False,Astragalus rafaelensis,3084316
PQ439313.1,18S ribosomal RNA,genomic DNA,1808,Astragalus recurvus,479513-1,Fabaceae,Astragalus,recurvus,,False,Astragalus recurvus,3084317
PQ439314.1,18S ribosomal RNA,genomic DNA,1808,Astragalus sabulosus var. sabulosus,77223853-1,Fabaceae,Astragalus,sabulosus,sabulosus,False,Astragalus sabulosus var. sabulosus,3373174
PQ439315.1,18S ribosomal RNA,genomic DNA,1808,Astragalus saurinus,25578-2,Fabaceae,Astragalus,saurinus,,False,Astragalus saurinus,3084338
PQ439316.1,18S ribosomal RNA,genomic DNA,1808,Astragalus serenoi var. serenoi,77223563-1,Fabaceae,Astragalus,serenoi,serenoi,False,Astragalus serenoi var. serenoi,458138
AF359602.1,18S ribosomal RNA,genomic DNA,1786,Astragalus sieversianus,479820-1,Fabaceae,Astragalus,sieversianus,,True,Astragalus sieversianus,158325
PQ439318.1,18S ribosomal RNA,genomic DNA,1808,Astragalus sophoroides,25631-2,Fabaceae,Astragalus,sophoroides,,False,Astragalus sophoroides,3084363
PQ439319.1,18S ribosomal RNA,genomic DNA,1808,Astragalus spatulatus,479891-1,Fabaceae,Astragalus,spatulatus,,False,Astragalus spatulatus,90220
PQ439320.1,18S ribosomal RNA,genomic DNA,1808,Astragalus speirocarpus,25642-2,Fabaceae,Astragalus,speirocarpus,,False,Astragalus speirocarpus,90221
KM892911.1,18S ribosomal RNA,genomic DNA,1727,Astragalus strictus,20008200-1,Fabaceae,Astragalus,strictus,,True,Astragalus strictus,545222
PQ439321.1,18S ribosomal RNA,genomic DNA,1808,Astragalus tegetarioides,25678-2,Fabaceae,Astragalus,tegetarioides,,False,Astragalus tegetarioides,3084379
PQ439322.1,18S ribosomal RNA,genomic DNA,1808,Astragalus tenellus,480157-1,Fabaceae,Astragalus,tenellus,,True,Astragalus tenellus,90222
PQ439323.1,18S ribosomal RNA,genomic DNA,1808,Astragalus tephrodes var. chloridae,25703-2,Fabaceae,Astragalus,tephrodes,chloridae,False,Astragalus tephrodes var. chloridae,2873427
PQ439324.1,18S ribosomal RNA,genomic DNA,1808,Astragalus terminalis,480182-1,Fabaceae,Astragalus,terminalis,,False,Astragalus terminalis,3114747
PQ439325.1,18S ribosomal RNA,genomic DNA,1808,Astragalus tetrapterus,480187-1,Fabaceae,Astragalus,tetrapterus,,False,Astragalus tetrapterus,90224
PQ439326.1,18S ribosomal RNA,genomic DNA,1808,Astragalus toanus var. toanus,77223558-1,Fabaceae,Astragalus,toanus,toanus,False,Astragalus toanus var. toanus,2873498
KM892914.1,18S ribosomal RNA,genomic DNA,1726,Astragalus variabilis,480415-1,Fabaceae,Astragalus,variabilis,,True,Astragalus variabilis,545218
PQ439327.1,18S ribosomal RNA,genomic DNA,1808,Astragalus villosus,25781-2,Fabaceae,Astragalus,villosus,,False,Astragalus villosus,1620020
PQ439328.1,18S ribosomal RNA,genomic DNA,1808,Astragalus woodruffii,25818-2,Fabaceae,Astragalus,woodruffii,,False,Astragalus woodruffii,90227
PQ439329.1,18S ribosomal RNA,genomic DNA,1808,Astragalus wootonii var. wootonii,3298947-4,Fabaceae,Astragalus,wootonii,wootonii,False,Astragalus wootonii var. wootonii,2873499
U42537.1,18S ribosomal RNA,genomic DNA,1737,Bauhinia sp.,327181-2,Fabaceae,Bauhinia,,,False,Bauhinia sp. Doyle s.n.,45160
AF525295.1,18S ribosomal RNA,genomic DNA,1729,Bauhinia variegata,481756-1,Fabaceae,Bauhinia,variegata,,False,Bauhinia variegata,167791
XR_003803625.1,18S ribosomal RNA,rRNA,1805,Cajanus cajan,1152177-2,Fabaceae,Cajanus,cajan,,False,Cajanus cajan,3821
AF525696.1,18S ribosomal RNA,genomic DNA,1707,Calopogonium caeruleum,60471356-2,Fabaceae,Calopogonium,caeruleum,,False,Calopogonium caeruleum,109163
GU476474.1,18S ribosomal RNA,genomic DNA,1619,Calpurnia aurea,907827-1,Fabaceae,Calpurnia,aurea,,False,Calpurnia aurea,53848
PV936475.1,rrn18,genomic DNA,1937,Cercis chinensis,485670-1,Fabaceae,Cercis,chinensis,,False,Cercis chinensis,161750
KT459183.1,18S ribosomal RNA,genomic DNA,1807,Chamaecrista fasciculata,54500-2,Fabaceae,Chamaecrista,fasciculata,,False,Chamaecrista fasciculata,53854
AJ577394.1,18S ribosomal RNA,genomic DNA,1808,Cicer arietinum,486336-1,Fabaceae,Cicer,arietinum,,False,Cicer arietinum,3827
AJ011011.4,18S ribosomal RNA,genomic DNA,1808,Cicer arietinum,486336-1,Fabaceae,Cicer,arietinum,,False,Cicer arietinum,3827
AF525697.1,18S ribosomal RNA,genomic DNA,1769,Cleobulia coccinea,77212303-1,Fabaceae,Cleobulia,coccinea,,False,Cleobulia multiflora,202237
AF525294.1,18S ribosomal RNA,genomic DNA,1767,Cratylia argentea,69204-2,Fabaceae,Cratylia,argentea,,False,Cratylia argentea,83131
AF525694.1,18S ribosomal RNA,genomic DNA,1774,Cymbosema roseum,320097-2,Fabaceae,Cymbosema,roseum,,False,Cymbosema roseum,202239
AY289630.1,18S ribosomal RNA,genomic DNA,1668,Cynometra iripa,489428-1,Fabaceae,Cynometra,iripa,,False,Cynometra iripa,241839
KT459187.1,18S ribosomal RNA,genomic DNA,1808,Desmodium illinoense,491822-1,Fabaceae,Desmodium,illinoense,,False,Desmodium illinoense,732116
AF525698.1,18S ribosomal RNA,genomic DNA,1768,Dioclea guianensis,492636-1,Fabaceae,Dioclea,guianensis,,False,Dioclea guianensis,99571
OR106061.1,18S ribosomal RNA,genomic DNA,1809,Eperua bijuga,493931-1,Fabaceae,Eperua,bijuga,,False,Eperua bijuga,327902
OR106058.1,18S ribosomal RNA,genomic DNA,1809,Eperua bijuga,493931-1,Fabaceae,Eperua,bijuga,,False,Eperua bijuga,327902
OR106062.1,18S ribosomal RNA,genomic DNA,1809,Eperua duckeana,91104-2,Fabaceae,Eperua,duckeana,,False,Eperua duckeana,1954556
OR106063.1,18S ribosomal RNA,genomic DNA,1809,Eperua duckeana,91104-2,Fabaceae,Eperua,duckeana,,False,Eperua duckeana,1954556
OR106114.1,18S ribosomal RNA,genomic DNA,1809,Eperua falcata,493934-1,Fabaceae,Eperua,falcata,,False,Eperua falcata,162769
OR106115.1,18S ribosomal RNA,genomic DNA,1809,Eperua falcata,493934-1,Fabaceae,Eperua,falcata,,False,Eperua falcata,162769
OR106095.1,18S ribosomal RNA,genomic DNA,1809,Eperua glabra,91105-2,Fabaceae,Eperua,glabra,,False,Eperua glabra,3074951
OR106093.1,18S ribosomal RNA,genomic DNA,1809,Eperua glabra,91105-2,Fabaceae,Eperua,glabra,,False,Eperua praesagata,3074932
OR106074.1,18S ribosomal RNA,genomic DNA,1809,Eperua glabriflora,91106-2,Fabaceae,Eperua,glabriflora,,False,Eperua glabriflora,1954557
OR106075.1,18S ribosomal RNA,genomic DNA,1809,Eperua glabriflora,91106-2,Fabaceae,Eperua,glabriflora,,False,Eperua glabriflora,1954557
OR106078.1,18S ribosomal RNA,genomic DNA,1809,Eperua grandiflora subsp. grandiflora,77223641-1,Fabaceae,Eperua,grandiflora,grandiflora,False,Eperua grandiflora subsp. grandiflora,3074919
OR106079.1,18S ribosomal RNA,genomic DNA,1809,Eperua grandiflora subsp. grandiflora,77223641-1,Fabaceae,Eperua,grandiflora,grandiflora,False,Eperua grandiflora subsp. grandiflora,3074919
OR106088.1,18S ribosomal RNA,genomic DNA,1809,Eperua grandiflora subsp. guyanensis,91107-2,Fabaceae,Eperua,grandiflora,guyanensis,False,Eperua grandiflora subsp. guyanensis,3074929
OR106086.1,18S ribosomal RNA,genomic DNA,1809,Eperua grandiflora subsp. guyanensis,91107-2,Fabaceae,Eperua,grandiflora,guyanensis,False,Eperua grandiflora subsp. guyanensis,3074929
OR106068.1,18S ribosomal RNA,genomic DNA,1809,Eperua jenmanii subsp. jenmanii,77223588-1,Fabaceae,Eperua,jenmanii,jenmanii,False,Eperua jenmanii subsp. jenmanii,3074920
OR106072.1,18S ribosomal RNA,genomic DNA,1809,Eperua jenmanii subsp. jenmanii,77223588-1,Fabaceae,Eperua,jenmanii,jenmanii,False,Eperua jenmanii subsp. jenmanii,3074920
OR106071.1,18S ribosomal RNA,genomic DNA,1809,Eperua jenmanii subsp. sandwithii,91109-2,Fabaceae,Eperua,jenmanii,sandwithii,False,Eperua jenmanii subsp. sandwithii,3074930
OR106070.1,18S ribosomal RNA,genomic DNA,1809,Eperua jenmanii subsp. sandwithii,91109-2,Fabaceae,Eperua,jenmanii,sandwithii,False,Eperua jenmanii subsp. sandwithii,3074930
OR106117.1,18S ribosomal RNA,genomic DNA,1809,Eperua leucantha,493941-1,Fabaceae,Eperua,leucantha,,False,Eperua leucantha,1548976
OR106116.1,18S ribosomal RNA,genomic DNA,1809,Eperua leucantha,493941-1,Fabaceae,Eperua,leucantha,,False,Eperua leucantha,1548976
OR106121.1,18S ribosomal RNA,genomic DNA,1810,Eperua oleifera var. campestris,91113-2,Fabaceae,Eperua,oleifera,campestris,False,Eperua oleifera var. campestris,3074931
OR106122.1,18S ribosomal RNA,genomic DNA,1810,Eperua oleifera var. campestris,91113-2,Fabaceae,Eperua,oleifera,campestris,False,Eperua oleifera var. campestris,3074931
OR106123.1,18S ribosomal RNA,genomic DNA,1810,Eperua oleifera var. oleifera,77223235-1,Fabaceae,Eperua,oleifera,oleifera,False,Eperua oleifera var. oleifera,3074921
OR106124.1,18S ribosomal RNA,genomic DNA,1809,Eperua purpurea,493943-1,Fabaceae,Eperua,purpurea,,False,Eperua purpurea,1548977
OR106125.1,18S ribosomal RNA,genomic DNA,1809,Eperua purpurea,493943-1,Fabaceae,Eperua,purpurea,,False,Eperua purpurea,1548977
OR106097.1,18S ribosomal RNA,genomic DNA,1810,Eperua rubiginosa var. grandiflora,91114-2,Fabaceae,Eperua,rubiginosa,grandiflora,False,Eperua rubiginosa var. grandiflora,3074933
OR106098.1,18S ribosomal RNA,genomic DNA,1810,Eperua rubiginosa var. rubiginosa,77223405-1,Fabaceae,Eperua,rubiginosa,rubiginosa,False,Eperua rubiginosa var. rubiginosa,2054473
OR106099.1,18S ribosomal RNA,genomic DNA,1810,Eperua rubiginosa var. rubiginosa,77223405-1,Fabaceae,Eperua,rubiginosa,rubiginosa,False,Eperua rubiginosa var. rubiginosa,2054473
OR106066.1,18S ribosomal RNA,genomic DNA,1809,Eperua schomburgkiana,493946-1,Fabaceae,Eperua,schomburgkiana,,False,Eperua schomburgkiana,327147
OR106067.1,18S ribosomal RNA,genomic DNA,1809,Eperua schomburgkiana,493946-1,Fabaceae,Eperua,schomburgkiana,,False,Eperua schomburgkiana,327147
OR106119.1,18S ribosomal RNA,genomic DNA,1809,Eperua venosa,91116-2,Fabaceae,Eperua,venosa,,False,Eperua venosa,3074934
OR106120.1,18S ribosomal RNA,genomic DNA,1809,Eperua venosa,91116-2,Fabaceae,Eperua,venosa,,False,Eperua venosa,3074934
AF525296.1,18S ribosomal RNA,genomic DNA,1778,Erythrina crista-galli,494400-1,Fabaceae,Erythrina,crista-galli,,False,Erythrina crista-galli,49817
OQ471964.1,18S ribosomal RNA,genomic DNA,1808,Erythrophleum sp.,22390-1,Fabaceae,Erythrophleum,,,False,Erythrophleum sp. AU2,2742928
OR106127.1,18S ribosomal RNA,genomic DNA,1811,Eurypetalum tessmannii,494681-1,Fabaceae,Eurypetalum,tessmannii,,False,Eurypetalum tessmannii,162774
KY316157.1,18S ribosomal RNA,genomic DNA,1808,Faidherbia albida,494764-1,Fabaceae,Faidherbia,albida,,False,Faidherbia albida,138055
