Locus,gene,mol_type,Len,sci_name,kew_id,family,genus,species,infraspecies,Duplicates,Ini_sci_name,TaxID
MT954099.1,16S ribosomal RNA,genomic DNA,1491,Pterygiella cylindrica,808562-1,Orobanchaceae,Pterygiella,cylindrica,,False,Pterygiella cylindrica,725107
NC_063636.1,16S ribosomal RNA,genomic DNA,1491,Pterygiella cylindrica,808562-1,Orobanchaceae,Pterygiella,cylindrica,,False,Pterygiella cylindrica,725107
MT954100.1,16S ribosomal RNA,genomic DNA,1491,Pterygiella duclouxii,808563-1,Orobanchaceae,Pterygiella,duclouxii,,False,Pterygiella duclouxii,725108
NC_063637.1,16S ribosomal RNA,genomic DNA,1491,Pterygiella duclouxii,808563-1,Orobanchaceae,Pterygiella,duclouxii,,False,Pterygiella duclouxii,725108
NC_033534.1,16S ribosomal RNA,genomic DNA,1491,Rehmannia chingii,808642-1,Orobanchaceae,Rehmannia,chingii,,False,Rehmannia chingii,332336
OR601178.1,16S ribosomal RNA,genomic DNA,1491,Rehmannia chingii,808642-1,Orobanchaceae,Rehmannia,chingii,,False,Rehmannia chingii,332336
PX170676.1,16S ribosomal RNA,genomic DNA,1490,Rehmannia chrysantha,77155584-1,Orobanchaceae,Rehmannia,chrysantha,,False,Rehmannia chrysantha,1868642
MW007382.1,16S ribosomal RNA,genomic DNA,1491,Rehmannia glutinosa,808644-1,Orobanchaceae,Rehmannia,glutinosa,,False,Rehmannia glutinosa,99300
MW007383.1,16S ribosomal RNA,genomic DNA,1491,Rehmannia glutinosa,808644-1,Orobanchaceae,Rehmannia,glutinosa,,False,Rehmannia glutinosa,99300
NC_034309.1,16S ribosomal RNA,genomic DNA,1491,Rehmannia henryi,808645-1,Orobanchaceae,Rehmannia,henryi,,False,Rehmannia henryi,357460
NC_034311.1,16S ribosomal RNA,genomic DNA,1491,Rehmannia piasezkii,808650-1,Orobanchaceae,Rehmannia,piasezkii,,False,Rehmannia piasezkii,332338
NC_034312.1,16S ribosomal RNA,genomic DNA,1491,Rehmannia piasezkii,808650-1,Orobanchaceae,Rehmannia,piasezkii,,False,Rehmannia elata,255881
NC_034310.1,16S ribosomal RNA,genomic DNA,1491,Rehmannia solanifolia,808652-1,Orobanchaceae,Rehmannia,solanifolia,,False,Rehmannia solanifolia,332337
MK113828.1,16S ribosomal RNA,genomic DNA,1491,Siphonostegia chinensis,809721-1,Orobanchaceae,Siphonostegia,chinensis,,False,Siphonostegia chinensis,374729
NC_046038.1,16S ribosomal RNA,genomic DNA,1491,Siphonostegia chinensis,809721-1,Orobanchaceae,Siphonostegia,chinensis,,False,Siphonostegia chinensis,374729
NC_067570.1,rrn16,genomic DNA,1494,Striga asiatica,809994-1,Orobanchaceae,Striga,asiatica,,False,Striga asiatica,4170
ON652844.1,rrn16,genomic DNA,1494,Striga asiatica,809994-1,Orobanchaceae,Striga,asiatica,,False,Striga asiatica,4170
MN075944.1,16S ribosomal RNA,genomic DNA,1491,Triphysaria versicolor,30464762-2,Orobanchaceae,Triphysaria,versicolor,,False,Triphysaria versicolor,64093
NC_053793.1,16S ribosomal RNA,genomic DNA,1491,Triphysaria versicolor,30464762-2,Orobanchaceae,Triphysaria,versicolor,,False,Triphysaria versicolor,64093
NC_068836.1,rrn16,genomic DNA,1490,Xylanche himalaica,662991-1,Orobanchaceae,Xylanche,himalaica,,False,Xylanche himalaica,315440
ON022039.1,rrn16,genomic DNA,1490,Xylanche himalaica,662991-1,Orobanchaceae,Xylanche,himalaica,,False,Xylanche himalaica,315440
MT522015.1,rrn16,genomic DNA,1491,Averrhoa bilimbi,371869-1,Oxalidaceae,Averrhoa,bilimbi,,False,Averrhoa bilimbi,245205
MT522016.1,rrn16,genomic DNA,1491,Averrhoa carambola,371870-1,Oxalidaceae,Averrhoa,carambola,,False,Averrhoa carambola,28974
NC_033350.1,16S ribosomal RNA,genomic DNA,1491,Averrhoa carambola,371870-1,Oxalidaceae,Averrhoa,carambola,,False,Averrhoa carambola,28974
MT522017.1,16S ribosomal RNA,genomic DNA,1491,Biophytum sensitivum,371965-1,Oxalidaceae,Biophytum,sensitivum,,False,Biophytum sensitivum,1898900
OR643837.1,rrn16,genomic DNA,1491,Oxalis corniculata,177893-2,Oxalidaceae,Oxalis,corniculata,,False,Oxalis corniculata,212256
NC_051971.1,rrn16,genomic DNA,1491,Oxalis corniculata,177893-2,Oxalidaceae,Oxalis,corniculata,,False,Oxalis corniculata,212256
MT522018.1,16S ribosomal RNA,genomic DNA,1491,Oxalis debilis,374833-1,Oxalidaceae,Oxalis,debilis,,False,Oxalis corymbosa,210382
NC_048890.1,16S ribosomal RNA,genomic DNA,1491,Oxalis debilis,374833-1,Oxalidaceae,Oxalis,debilis,,False,Oxalis corymbosa,210382
NC_043802.1,rrn16,genomic DNA,1491,Oxalis drummondii,374872-1,Oxalidaceae,Oxalis,drummondii,,False,Oxalis drummondii,1087073
OR643846.1,16S ribosomal RNA,genomic DNA,1491,Oxalis latifolia,375051-1,Oxalidaceae,Oxalis,latifolia,,False,Oxalis latifolia,245239
OR643851.1,rrn16,genomic DNA,1491,Oxalis laxa,178147-2,Oxalidaceae,Oxalis,laxa,,True,Oxalis micrantha,519181
OR643842.1,rrn16,genomic DNA,1491,Oxalis laxa,178147-2,Oxalidaceae,Oxalis,laxa,,True,Oxalis micrantha,519181
OR643848.1,rrn16,genomic DNA,1491,Oxalis lomana,178180-2,Oxalidaceae,Oxalis,lomana,,False,Oxalis lomana,1132077
OR643849.1,16S ribosomal RNA,genomic DNA,1491,Oxalis lomana,178180-2,Oxalidaceae,Oxalis,lomana,,False,Oxalis lomana,1132077
OR643844.1,16S ribosomal RNA,genomic DNA,1491,Oxalis megalorrhiza,178221-2,Oxalidaceae,Oxalis,megalorrhiza,,False,Oxalis megalorrhiza,196549
OR643843.1,rrn16,genomic DNA,1491,Oxalis megalorrhiza,178221-2,Oxalidaceae,Oxalis,megalorrhiza,,False,Oxalis megalorrhiza,196549
OR643838.1,16S ribosomal RNA,genomic DNA,1491,Oxalis mollendoensis,77216784-1,Oxalidaceae,Oxalis,mollendoensis,,False,Oxalis mollendoensis,3127971
OR643839.1,16S ribosomal RNA,genomic DNA,1491,Oxalis mollendoensis,77216784-1,Oxalidaceae,Oxalis,mollendoensis,,False,Oxalis mollendoensis,3127971
MT537169.1,rrn16,genomic DNA,1491,Oxalis pes-caprae,375259-1,Oxalidaceae,Oxalis,pes-caprae,,False,Oxalis pes-caprae,53809
PP476258.2,16S ribosomal RNA,genomic DNA,1492,Paeonia  lemoinei,711806-1,Paeoniaceae,Paeonia,lemoinei,,False,Paeonia x lemoinei,1347767
OK662586.1,16S ribosomal RNA,genomic DNA,1492,Paeonia  suffruticosa,711877-1,Paeoniaceae,Paeonia,suffruticosa,,False,Paeonia suffruticosa,45171
PX252291.1,16S ribosomal RNA,genomic DNA,1491,Paeonia  suffruticosa,711877-1,Paeoniaceae,Paeonia,suffruticosa,,False,Paeonia suffruticosa,45171
MT210549.1,rrn16,genomic DNA,1491,Paeonia anomala,711738-1,Paeoniaceae,Paeonia,anomala,,False,Paeonia anomala,40698
NC_039425.1,16S ribosomal RNA,genomic DNA,1491,Paeonia decomposita,711765-1,Paeoniaceae,Paeonia,decomposita,,False,Paeonia decomposita,459172
OR418137.1,rrn16,genomic DNA,1492,Paeonia delavayi,711767-1,Paeoniaceae,Paeonia,delavayi,,False,Paeonia delavayi,40707
OR418138.1,16S ribosomal RNA,genomic DNA,1492,Paeonia delavayi,711767-1,Paeoniaceae,Paeonia,delavayi,,False,Paeonia delavayi,40707
MT210548.1,rrn16,genomic DNA,1491,Paeonia emodi,20008210-1,Paeoniaceae,Paeonia,emodi,,False,Paeonia emodi,40708
OP324584.1,16S ribosomal RNA,genomic DNA,1492,Paeonia intermedia,711794-1,Paeoniaceae,Paeonia,intermedia,,False,Paeonia intermedia,362895
OP324585.1,16S ribosomal RNA,genomic DNA,1492,Paeonia intermedia,711794-1,Paeoniaceae,Paeonia,intermedia,,False,Paeonia intermedia,362895
MK701988.1,16S ribosomal RNA,genomic DNA,1491,Paeonia jishanensis,961294-1,Paeoniaceae,Paeonia,jishanensis,,False,Paeonia jishanensis,62927
NC_050330.1,16S ribosomal RNA,genomic DNA,1491,Paeonia jishanensis,961294-1,Paeoniaceae,Paeonia,jishanensis,,False,Paeonia jishanensis,62927
OP324586.1,16S ribosomal RNA,genomic DNA,1492,Paeonia lactiflora,711802-1,Paeoniaceae,Paeonia,lactiflora,,False,Paeonia lactiflora,35924
OP324587.1,16S ribosomal RNA,genomic DNA,1492,Paeonia lactiflora,711802-1,Paeoniaceae,Paeonia,lactiflora,,False,Paeonia lactiflora,35924
NC_035623.1,rrn16,genomic DNA,1491,Paeonia ludlowii,996196-1,Paeoniaceae,Paeonia,ludlowii,,False,Paeonia ludlowii,459176
OP324588.1,16S ribosomal RNA,genomic DNA,1492,Paeonia mairei,711816-1,Paeoniaceae,Paeonia,mairei,,False,Paeonia mairei,40711
OP324589.1,16S ribosomal RNA,genomic DNA,1492,Paeonia mairei,711816-1,Paeoniaceae,Paeonia,mairei,,False,Paeonia mairei,40711
MT821946.1,rrn16,genomic DNA,1491,Paeonia obovata,711834-1,Paeoniaceae,Paeonia,obovata,,False,Paeonia obovata,40716
MT821944.1,rrn16,genomic DNA,1491,Paeonia obovata subsp. japonica,1006841-1,Paeoniaceae,Paeonia,obovata,japonica,False,Paeonia obovata var. japonica,40709
OP324591.1,16S ribosomal RNA,genomic DNA,1492,Paeonia ostii,961293-1,Paeoniaceae,Paeonia,ostii,,False,Paeonia ostii,459177
OP324592.1,16S ribosomal RNA,genomic DNA,1492,Paeonia ostii,961293-1,Paeoniaceae,Paeonia,ostii,,False,Paeonia ostii,459177
MT210544.1,16S ribosomal RNA,genomic DNA,1491,Paeonia qiui,982252-1,Paeoniaceae,Paeonia,qiui,,False,Paeonia qiui,459178
MK701992.1,16S ribosomal RNA,genomic DNA,1491,Paeonia qiui,982252-1,Paeoniaceae,Paeonia,qiui,,False,Paeonia qiui,459178
MK701993.1,16S ribosomal RNA,genomic DNA,1491,Paeonia rockii,1005939-1,Paeoniaceae,Paeonia,rockii,,False,Paeonia rockii,62886
OP324593.1,16S ribosomal RNA,genomic DNA,1492,Paeonia sterniana,711875-1,Paeoniaceae,Paeonia,sterniana,,False,Paeonia sterniana,40721
NC_071222.1,16S ribosomal RNA,genomic DNA,1492,Paeonia sterniana,711875-1,Paeoniaceae,Paeonia,sterniana,,False,Paeonia sterniana,40721
NC_032401.1,rrn16,genomic DNA,1491,Paeonia veitchii,711885-1,Paeoniaceae,Paeonia,veitchii,,False,Paeonia veitchii,40722
MW762596.1,16S ribosomal RNA,genomic DNA,1491,Paeonia veitchii,711885-1,Paeoniaceae,Paeonia,veitchii,,False,Paeonia veitchii,40722
MN905941.1,16S ribosomal RNA,genomic DNA,1491,Benstonea copelandii,77124034-1,Pandanaceae,Benstonea,copelandii,,False,Benstonea copelandii,244035
NC_057311.1,16S ribosomal RNA,genomic DNA,1491,Benstonea copelandii,77124034-1,Pandanaceae,Benstonea,copelandii,,False,Benstonea copelandii,244035
ON040650.1,rrn16,genomic DNA,1491,Pandanus tectorius,895770-1,Pandanaceae,Pandanus,tectorius,,False,Pandanus tectorius,4726
MW232434.1,rrn16,genomic DNA,1491,Chelidonium lasiocarpum,672011-1,Papaveraceae,Chelidonium,lasiocarpum,,False,Stylophorum lasiocarpum,72189
MK433200.1,16S ribosomal RNA,genomic DNA,1491,Chelidonium majus,303589-2,Papaveraceae,Chelidonium,majus,,False,Chelidonium majus,71251
NC_031446.1,rrn16,genomic DNA,1491,Coreanomecon hylomeconoides,672041-1,Papaveraceae,Coreanomecon,hylomeconoides,,False,Coreanomecon hylomeconoides,1780398
NC_057183.1,rrn16,genomic DNA,1491,Corydalis adunca,672046-1,Papaveraceae,Corydalis,adunca,,False,Corydalis adunca,1549776
MT920559.1,16S ribosomal RNA,genomic DNA,1491,Corydalis adunca,672046-1,Papaveraceae,Corydalis,adunca,,False,Corydalis adunca,1549776
NC_072061.1,16S ribosomal RNA,genomic DNA,1490,Corydalis anthriscifolia,672068-1,Papaveraceae,Corydalis,anthriscifolia,,False,Corydalis anthriscifolia,2993896
ON152792.1,16S ribosomal RNA,genomic DNA,1490,Corydalis anthriscifolia,672068-1,Papaveraceae,Corydalis,anthriscifolia,,False,Corydalis anthriscifolia,2993896
ON152789.1,rrn16,genomic DNA,1491,Corydalis balansae,672077-1,Papaveraceae,Corydalis,balansae,,False,Corydalis balansae,1852778
NC_066120.1,16S ribosomal RNA,genomic DNA,1491,Corydalis balansae,672077-1,Papaveraceae,Corydalis,balansae,,False,Corydalis balansae,1852778
ON152778.1,16S ribosomal RNA,genomic DNA,1490,Corydalis benecincta,672082-1,Papaveraceae,Corydalis,benecincta,,False,Corydalis benecincta,2182689
NC_066109.1,16S ribosomal RNA,genomic DNA,1490,Corydalis benecincta,672082-1,Papaveraceae,Corydalis,benecincta,,False,Corydalis benecincta,2182689
NC_072203.1,rrn16,genomic DNA,1490,Corydalis bonghwaensis,77175450-1,Papaveraceae,Corydalis,bonghwaensis,,False,Corydalis bonghwaensis,2975462
OP326645.1,16S ribosomal RNA,genomic DNA,1490,Corydalis bonghwaensis,77175450-1,Papaveraceae,Corydalis,bonghwaensis,,False,Corydalis bonghwaensis,2975462
ON152775.1,rrn16,genomic DNA,1492,Corydalis borii,672091-1,Papaveraceae,Corydalis,borii,,False,Corydalis borii,2973988
NC_066107.1,16S ribosomal RNA,genomic DNA,1492,Corydalis borii,672091-1,Papaveraceae,Corydalis,borii,,False,Corydalis borii,2973988
ON152772.1,16S ribosomal RNA,genomic DNA,1491,Corydalis brevirostrata,672100-1,Papaveraceae,Corydalis,brevirostrata,,False,Corydalis brevirostrata,2922754
NC_066104.1,16S ribosomal RNA,genomic DNA,1491,Corydalis brevirostrata,672100-1,Papaveraceae,Corydalis,brevirostrata,,False,Corydalis brevirostrata,2922754
ON152800.1,16S ribosomal RNA,genomic DNA,1520,Corydalis bungeana,672108-1,Papaveraceae,Corydalis,bungeana,,False,Corydalis bungeana,1238147
OP326646.1,rrn16,genomic DNA,1491,Corydalis bungeana,672108-1,Papaveraceae,Corydalis,bungeana,,False,Corydalis bungeana,1238147
BK063227.1,rrn16,genomic DNA,1490,Corydalis capnoides,672122-1,Papaveraceae,Corydalis,capnoides,,False,Corydalis capnoides,2512264
ON152777.1,rrn16,genomic DNA,1492,Corydalis casimiriana subsp. brachycarpa,984265-1,Papaveraceae,Corydalis,casimiriana,brachycarpa,False,Corydalis casimiriana subsp. brachycarpa,2973990
ON152786.1,16S ribosomal RNA,genomic DNA,1490,Corydalis caudata,672128-1,Papaveraceae,Corydalis,caudata,,False,Corydalis caudata,2290811
NC_066117.1,16S ribosomal RNA,genomic DNA,1490,Corydalis caudata,672128-1,Papaveraceae,Corydalis,caudata,,False,Corydalis caudata,2290811
MZ983401.1,rrn16,genomic DNA,1491,Corydalis chrysosphaera,672144-1,Papaveraceae,Corydalis,chrysosphaera,,False,Corydalis chrysosphaera,2884822
MN843953.1,16S ribosomal RNA,genomic DNA,1492,Corydalis conspersa,672154-1,Papaveraceae,Corydalis,conspersa,,False,Corydalis conspersa,2182691
NC_047208.1,16S ribosomal RNA,genomic DNA,1492,Corydalis conspersa,672154-1,Papaveraceae,Corydalis,conspersa,,False,Corydalis conspersa,2182691
NC_066108.1,rrn16,genomic DNA,1491,Corydalis cornuta,672155-1,Papaveraceae,Corydalis,cornuta,,False,Corydalis cornuta,2973991
ON152776.1,16S ribosomal RNA,genomic DNA,1491,Corydalis cornuta,672155-1,Papaveraceae,Corydalis,cornuta,,False,Corydalis cornuta,2973991
ON152773.1,16S ribosomal RNA,genomic DNA,1491,Corydalis crispa,672161-1,Papaveraceae,Corydalis,crispa,,False,Corydalis crispa,2922752
NC_066105.1,16S ribosomal RNA,genomic DNA,1491,Corydalis crispa,672161-1,Papaveraceae,Corydalis,crispa,,False,Corydalis crispa,2922752
ON152771.1,rrn16,genomic DNA,1491,Corydalis curviflora,672168-1,Papaveraceae,Corydalis,curviflora,,False,Corydalis curviflora,2054453
NC_066103.1,16S ribosomal RNA,genomic DNA,1491,Corydalis curviflora,672168-1,Papaveraceae,Corydalis,curviflora,,False,Corydalis curviflora,2054453
MT920560.1,16S ribosomal RNA,genomic DNA,1491,Corydalis davidii,672175-1,Papaveraceae,Corydalis,davidii,,False,Corydalis davidii,2306220
NC_057184.1,16S ribosomal RNA,genomic DNA,1491,Corydalis davidii,672175-1,Papaveraceae,Corydalis,davidii,,False,Corydalis davidii,2306220
ON152784.1,16S ribosomal RNA,genomic DNA,1496,Corydalis decumbens,672178-1,Papaveraceae,Corydalis,decumbens,,False,Corydalis decumbens,38904
NC_066115.1,rrn16,genomic DNA,1496,Corydalis decumbens,672178-1,Papaveraceae,Corydalis,decumbens,,False,Corydalis decumbens,38904
MW110633.1,16S ribosomal RNA,genomic DNA,1491,Corydalis edulis,672196-1,Papaveraceae,Corydalis,edulis,,False,Corydalis edulis,54428
ON152801.1,16S ribosomal RNA,genomic DNA,1491,Corydalis edulis,672196-1,Papaveraceae,Corydalis,edulis,,False,Corydalis edulis,54428
ON152788.1,16S ribosomal RNA,genomic DNA,1491,Corydalis elata,672197-1,Papaveraceae,Corydalis,elata,,False,Corydalis elata,1655239
NC_066119.1,16S ribosomal RNA,genomic DNA,1491,Corydalis elata,672197-1,Papaveraceae,Corydalis,elata,,False,Corydalis elata,1655239
MZ440305.1,16S ribosomal RNA,genomic DNA,1491,Corydalis fangshanensis,928748-1,Papaveraceae,Corydalis,fangshanensis,,False,Corydalis fangshanensis,2512265
MZ772033.1,16S ribosomal RNA,genomic DNA,1491,Corydalis fangshanensis,928748-1,Papaveraceae,Corydalis,fangshanensis,,False,Corydalis fangshanensis,2512265
NC_066114.1,16S ribosomal RNA,genomic DNA,1492,Corydalis fargesii,672212-1,Papaveraceae,Corydalis,fargesii,,False,Corydalis fargesii,2973992
ON152783.1,16S ribosomal RNA,genomic DNA,1492,Corydalis fargesii,672212-1,Papaveraceae,Corydalis,fargesii,,False,Corydalis fargesii,2973992
NC_072190.1,rrn16,genomic DNA,1490,Corydalis filistipes,672221-1,Papaveraceae,Corydalis,filistipes,,False,Corydalis filistipes,2902608
MK264349.1,16S ribosomal RNA,genomic DNA,1490,Corydalis filistipes,672221-1,Papaveraceae,Corydalis,filistipes,,False,Corydalis filistipes,2902608
OP326636.1,16S ribosomal RNA,genomic DNA,1490,Corydalis grandicalyx,934244-1,Papaveraceae,Corydalis,grandicalyx,,False,Corydalis grandicalyx,2975464
NC_072198.1,16S ribosomal RNA,genomic DNA,1490,Corydalis grandicalyx,934244-1,Papaveraceae,Corydalis,grandicalyx,,False,Corydalis grandicalyx,2975464
NC_072184.1,16S ribosomal RNA,genomic DNA,1490,Corydalis hallaisanensis,672260-1,Papaveraceae,Corydalis,hallaisanensis,,False,Corydalis hallaisanensis,2975465
OP326620.1,16S ribosomal RNA,genomic DNA,1490,Corydalis hallaisanensis,672260-1,Papaveraceae,Corydalis,hallaisanensis,,False,Corydalis hallaisanensis,2975465
NC_066128.1,16S ribosomal RNA,genomic DNA,1491,Corydalis hamata,672262-1,Papaveraceae,Corydalis,hamata,,False,Corydalis hamata,1549778
ON152799.1,16S ribosomal RNA,genomic DNA,1491,Corydalis hamata,672262-1,Papaveraceae,Corydalis,hamata,,False,Corydalis hamata,1549778
NC_066106.1,rrn16,genomic DNA,1492,Corydalis hendersonii,672272-1,Papaveraceae,Corydalis,hendersonii,,True,Corydalis hendersonii,2706574
BK063229.1,16S ribosomal RNA,genomic DNA,1492,Corydalis hendersonii,672272-1,Papaveraceae,Corydalis,hendersonii,,True,Corydalis hendersonii,2706574
BK063232.1,16S ribosomal RNA,genomic DNA,1492,Corydalis hendersonii var. altocristata,888040-1,Papaveraceae,Corydalis,hendersonii,altocristata,False,Corydalis hendersonii var. altocristata,2880153
NC_082826.1,16S ribosomal RNA,genomic DNA,1491,Corydalis heracleifolia,937695-1,Papaveraceae,Corydalis,heracleifolia,,False,Corydalis heracleifolia,2873415
BK063226.1,rrn16,genomic DNA,1491,Corydalis heracleifolia,937695-1,Papaveraceae,Corydalis,heracleifolia,,False,Corydalis heracleifolia,2873415
NC_072188.1,rrn16,genomic DNA,1491,Corydalis heterocarpa,672274-1,Papaveraceae,Corydalis,heterocarpa,,True,Corydalis heterocarpa,1030656
OP326625.1,rrn16,genomic DNA,1491,Corydalis heterocarpa,672274-1,Papaveraceae,Corydalis,heterocarpa,,True,Corydalis heterocarpa,1030656
MT920561.1,16S ribosomal RNA,genomic DNA,1491,Corydalis hsiaowutaishanensis,672284-1,Papaveraceae,Corydalis,hsiaowutaishanensis,,False,Corydalis hsiaowutaishanensis,2804893
NC_057185.1,16S ribosomal RNA,genomic DNA,1491,Corydalis hsiaowutaishanensis,672284-1,Papaveraceae,Corydalis,hsiaowutaishanensis,,False,Corydalis hsiaowutaishanensis,2804893
MK264350.1,16S ribosomal RNA,genomic DNA,1490,Corydalis humilis,934245-1,Papaveraceae,Corydalis,humilis,,False,Corydalis namdoensis,2902609
NC_072189.1,rrn16,genomic DNA,1490,Corydalis humilis,934245-1,Papaveraceae,Corydalis,humilis,,False,Corydalis cornupetala,2975463
NC_060862.1,rrn16,genomic DNA,1492,Corydalis impatiens,672290-1,Papaveraceae,Corydalis,impatiens,,False,Corydalis impatiens,2880154
OK637268.1,16S ribosomal RNA,genomic DNA,1492,Corydalis impatiens,672290-1,Papaveraceae,Corydalis,impatiens,,False,Corydalis impatiens,2880154
OP326623.1,rrn16,genomic DNA,1491,Corydalis incisa,672291-1,Papaveraceae,Corydalis,incisa,,False,Corydalis incisa,404570
ON152790.1,rrn16,genomic DNA,1491,Corydalis incisa,672291-1,Papaveraceae,Corydalis,incisa,,False,Corydalis incisa,404570
MT755641.1,16S ribosomal RNA,genomic DNA,1492,Corydalis inopinata,672293-1,Papaveraceae,Corydalis,inopinata,,False,Corydalis inopinata,2769552
NC_052866.1,rrn16,genomic DNA,1492,Corydalis inopinata,672293-1,Papaveraceae,Corydalis,inopinata,,False,Corydalis inopinata,2769552
BK063235.1,16S ribosomal RNA,genomic DNA,1490,Corydalis intermedia,672295-1,Papaveraceae,Corydalis,intermedia,,False,Corydalis intermedia,54425
NC_066118.1,16S ribosomal RNA,genomic DNA,1491,Corydalis jingyuanensis,958197-1,Papaveraceae,Corydalis,jingyuanensis,,False,Corydalis jingyuanensis,2973993
ON152787.1,rrn16,genomic DNA,1491,Corydalis jingyuanensis,958197-1,Papaveraceae,Corydalis,jingyuanensis,,False,Corydalis jingyuanensis,2973993
OP326640.1,16S ribosomal RNA,genomic DNA,1490,Corydalis ledebouriana,672328-1,Papaveraceae,Corydalis,ledebouriana,,False,Corydalis ledebouriana,1353839
NC_072202.1,16S ribosomal RNA,genomic DNA,1490,Corydalis ledebouriana,672328-1,Papaveraceae,Corydalis,ledebouriana,,False,Corydalis ledebouriana,1353839
NC_066123.1,16S ribosomal RNA,genomic DNA,1491,Corydalis livida,672335-1,Papaveraceae,Corydalis,livida,,False,Corydalis livida,2880155
ON152794.1,16S ribosomal RNA,genomic DNA,1491,Corydalis livida,672335-1,Papaveraceae,Corydalis,livida,,False,Corydalis livida,2880155
ON152791.1,16S ribosomal RNA,genomic DNA,1490,Corydalis longicalcarata,976168-1,Papaveraceae,Corydalis,longicalcarata,,False,Corydalis longicalcarata,2993895
NC_072060.1,16S ribosomal RNA,genomic DNA,1490,Corydalis longicalcarata,976168-1,Papaveraceae,Corydalis,longicalcarata,,False,Corydalis longicalcarata,2993895
BK063228.1,16S ribosomal RNA,genomic DNA,1492,Corydalis lupinoides,672344-1,Papaveraceae,Corydalis,lupinoides,,False,Corydalis lupinoides,2831028
MK264348.1,16S ribosomal RNA,genomic DNA,1490,Corydalis maculata,934246-1,Papaveraceae,Corydalis,maculata,,False,Corydalis maculata,2902607
NC_072186.1,rrn16,genomic DNA,1490,Corydalis maculata,934246-1,Papaveraceae,Corydalis,maculata,,False,Corydalis maculata,2902607
NC_066112.1,16S ribosomal RNA,genomic DNA,1490,Corydalis melanochlora,672363-1,Papaveraceae,Corydalis,melanochlora,,False,Corydalis melanochlora,2182699
ON152781.1,16S ribosomal RNA,genomic DNA,1490,Corydalis melanochlora,672363-1,Papaveraceae,Corydalis,melanochlora,,False,Corydalis melanochlora,2182699
ON152779.1,16S ribosomal RNA,genomic DNA,1491,Corydalis minutiflora,903956-1,Papaveraceae,Corydalis,minutiflora,,False,Corydalis minutiflora,2973994
NC_066110.1,16S ribosomal RNA,genomic DNA,1491,Corydalis minutiflora,903956-1,Papaveraceae,Corydalis,minutiflora,,False,Corydalis minutiflora,2973994
OK647838.1,16S ribosomal RNA,genomic DNA,1491,Corydalis mucronata,672374-1,Papaveraceae,Corydalis,mucronata,,False,Corydalis mucronata,2973995
ON152793.1,16S ribosomal RNA,genomic DNA,1491,Corydalis mucronata,672374-1,Papaveraceae,Corydalis,mucronata,,False,Corydalis mucronata,2973995
BK063233.1,rrn16,genomic DNA,1492,Corydalis mucronifera,672375-1,Papaveraceae,Corydalis,mucronifera,,False,Corydalis mucronifera,2878456
MZ983400.1,rrn16,genomic DNA,1492,Corydalis mucronifera,672375-1,Papaveraceae,Corydalis,mucronifera,,False,Corydalis mucronifera,2878456
NC_072191.1,16S ribosomal RNA,genomic DNA,1490,Corydalis ohii,992659-1,Papaveraceae,Corydalis,ohii,,False,Corydalis ohii,2975467
OP326628.1,rrn16,genomic DNA,1490,Corydalis ohii,992659-1,Papaveraceae,Corydalis,ohii,,False,Corydalis ohii,2975467
PP567234.1,16S ribosomal RNA,genomic DNA,1491,Corydalis pallida,672411-1,Papaveraceae,Corydalis,pallida,,False,Corydalis pallida,38903
MK264352.1,rrn16,genomic DNA,1492,Corydalis pauciovulata,672419-1,Papaveraceae,Corydalis,pauciovulata,,False,Corydalis pauciovulata,2902610
NC_072192.1,rrn16,genomic DNA,1492,Corydalis pauciovulata,672419-1,Papaveraceae,Corydalis,pauciovulata,,False,Corydalis pauciovulata,2902610
ON152782.1,16S ribosomal RNA,genomic DNA,1491,Corydalis petrophila,672421-1,Papaveraceae,Corydalis,petrophila,,False,Corydalis petrophila,2973996
NC_066113.1,16S ribosomal RNA,genomic DNA,1491,Corydalis petrophila,672421-1,Papaveraceae,Corydalis,petrophila,,False,Corydalis petrophila,2973996
OK647837.1,rrn16,genomic DNA,1491,Corydalis pinnata,976173-1,Papaveraceae,Corydalis,pinnata,,False,Corydalis pinnata,2975468
NC_066429.1,16S ribosomal RNA,genomic DNA,1491,Corydalis pinnata,976173-1,Papaveraceae,Corydalis,pinnata,,False,Corydalis pinnata,2975468
NC_068832.1,rrn16,genomic DNA,1491,Corydalis platycarpa,672425-1,Papaveraceae,Corydalis,platycarpa,,False,Corydalis platycarpa,2975469
OP326635.1,rrn16,genomic DNA,1491,Corydalis platycarpa,672425-1,Papaveraceae,Corydalis,platycarpa,,False,Corydalis platycarpa,2975469
ON152770.1,rrn16,genomic DNA,1492,Corydalis pseudimpatiens,672435-1,Papaveraceae,Corydalis,pseudimpatiens,,False,Corydalis pseudoimpatiens,2973998
NC_066102.1,rrn16,genomic DNA,1492,Corydalis pseudimpatiens,672435-1,Papaveraceae,Corydalis,pseudimpatiens,,False,Corydalis pseudoimpatiens,2973998
ON152797.1,16S ribosomal RNA,genomic DNA,1490,Corydalis pseudoadoxa,929002-1,Papaveraceae,Corydalis,pseudoadoxa,,False,Corydalis pseudoadoxa,2973997
NC_066126.1,16S ribosomal RNA,genomic DNA,1490,Corydalis pseudoadoxa,929002-1,Papaveraceae,Corydalis,pseudoadoxa,,False,Corydalis pseudoadoxa,2973997
